"ensemble" "local_corr_tmin" "local_corr_tmax" "extent_space" "extent_time" "irrep_col" "outlier_cutoff" "boot_method" "boot_R" "boot_seed" "boot_l" "boot_r" "pion_decay_constant_val" "pion_decay_constant_boot"
"1603" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 155 0.0656252842493917 0.0656310535365355
"1604" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 156 0.0656252842493917 0.0656288973419157
"1605" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 157 0.0656252842493917 0.0656337101576249
"1606" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 158 0.0656252842493917 0.0656250636127713
"1607" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 159 0.0656252842493917 0.0656268665460328
"1608" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 160 0.0656252842493917 0.0656312586372762
"1609" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 161 0.0656252842493917 0.0656292821716938
"1610" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 162 0.0656252842493917 0.0656363563948857
"1611" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 163 0.0656252842493917 0.0656214135809723
"1612" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 164 0.0656252842493917 0.0656252713885622
"1613" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 165 0.0656252842493917 0.0656227022238768
"1614" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 166 0.0656252842493917 0.0656298918027818
"1615" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 167 0.0656252842493917 0.0656208340581267
"1616" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 168 0.0656252842493917 0.065612645775273
"1617" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 169 0.0656252842493917 0.0656275392747016
"1618" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 170 0.0656252842493917 0.0656289607417856
"1619" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 171 0.0656252842493917 0.0656208029069434
"1620" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 172 0.0656252842493917 0.0656151516981635
"1621" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 173 0.0656252842493917 0.0656172576053741
"1622" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 174 0.0656252842493917 0.0656268330431129
"1623" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 175 0.0656252842493917 0.0656340414927385
"1624" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 176 0.0656252842493917 0.0656309706564195
"1625" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 177 0.0656252842493917 0.0656292692204703
"1626" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 178 0.0656252842493917 0.0656339755257871
"1627" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 179 0.0656252842493917 0.0656358945729199
"1628" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 180 0.0656252842493917 0.0656169077010402
"1629" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 181 0.0656252842493917 0.0656214699063641
"1630" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 182 0.0656252842493917 0.0656296778869797
"1631" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 183 0.0656252842493917 0.0656321781347795
"1632" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 184 0.0656252842493917 0.0656220958231278
"1633" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 185 0.0656252842493917 0.0656266237341262
"1634" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 186 0.0656252842493917 0.0656237257739898
"1635" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 187 0.0656252842493917 0.0656290470849801
"1636" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 188 0.0656252842493917 0.0656326673187287
"1637" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 189 0.0656252842493917 0.0656366852822551
"1638" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 190 0.0656252842493917 0.0656322230983293
"1639" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 191 0.0656252842493917 0.0656284127674376
"1640" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 192 0.0656252842493917 0.0656294451566316
"1641" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 193 0.0656252842493917 0.0656258066134458
"1642" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 194 0.0656252842493917 0.0656207581859419
"1643" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 195 0.0656252842493917 0.065633088708796
"1644" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 196 0.0656252842493917 0.065627412586465
"1645" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 197 0.0656252842493917 0.0656215435250748
"1646" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 198 0.0656252842493917 0.0656217315235137
"1647" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 199 0.0656252842493917 0.065632512947574
"1648" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 200 0.0656252842493917 0.0656183652962337
"1649" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 201 0.0656252842493917 0.0656248575209856
"1650" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 202 0.0656252842493917 0.0656152248917545
"1651" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 203 0.0656252842493917 0.065616723926882
"1652" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 204 0.0656252842493917 0.0656253039979501
"1653" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 205 0.0656252842493917 0.0656206135572407
"1654" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 206 0.0656252842493917 0.0656273862270134
"1655" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 207 0.0656252842493917 0.0656303306083233
"1656" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 208 0.0656252842493917 0.0656273317836713
"1657" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 209 0.0656252842493917 0.0656206293822686
"1658" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 210 0.0656252842493917 0.0656275585071362
"1659" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 211 0.0656252842493917 0.0656275010841191
"1660" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 212 0.0656252842493917 0.0656251254046577
"1661" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 213 0.0656252842493917 0.0656227675754649
"1662" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 214 0.0656252842493917 0.0656288934581605
"1663" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 215 0.0656252842493917 0.0656248891606156
"1664" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 216 0.0656252842493917 0.0656359746040269
"1665" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 217 0.0656252842493917 0.0656301477653004
"1666" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 218 0.0656252842493917 0.0656263492070006
"1667" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 219 0.0656252842493917 0.0656295873048389
"1668" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 220 0.0656252842493917 0.0656217464391478
"1669" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 221 0.0656252842493917 0.0656238895809952
"1670" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 222 0.0656252842493917 0.0656296680892688
"1671" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 223 0.0656252842493917 0.0656289424095235
"1672" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 224 0.0656252842493917 0.0656177691803692
"1673" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 225 0.0656252842493917 0.0656167774404469
"1674" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 226 0.0656252842493917 0.0656238473733416
"1675" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 227 0.0656252842493917 0.0656255983017734
"1676" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 228 0.0656252842493917 0.0656206486612984
"1677" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 229 0.0656252842493917 0.0656257788300293
"1678" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 230 0.0656252842493917 0.0656275224944357
"1679" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 231 0.0656252842493917 0.0656309104518907
"1680" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 232 0.0656252842493917 0.0656235018398498
"1681" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 233 0.0656252842493917 0.0656224278744289
"1682" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 234 0.0656252842493917 0.0656268711805885
"1683" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 235 0.0656252842493917 0.0656230949722685
"1684" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 236 0.0656252842493917 0.0656308554254388
"1685" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 237 0.0656252842493917 0.0656228221076684
"1686" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 238 0.0656252842493917 0.0656323942719403
"1687" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 239 0.0656252842493917 0.0656212555634076
"1688" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 240 0.0656252842493917 0.0656194007753145
"1689" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 241 0.0656252842493917 0.0656212644823713
"1690" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 242 0.0656252842493917 0.0656144602615119
"1691" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 243 0.0656252842493917 0.0656273326770383
"1692" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 244 0.0656252842493917 0.0656256440999921
"1693" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 245 0.0656252842493917 0.065622478992176
"1694" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 246 0.0656252842493917 0.0656263643713599
"1695" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 247 0.0656252842493917 0.0656331209398778
"1696" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 248 0.0656252842493917 0.0656248306931089
"1697" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 249 0.0656252842493917 0.0656298459389919
"1698" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 250 0.0656252842493917 0.0656256959296088
"1699" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 251 0.0656252842493917 0.0656317503008245
"1700" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 252 0.0656252842493917 0.0656249601112197
"1701" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 253 0.0656252842493917 0.0656298386150818
"1702" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 254 0.0656252842493917 0.0656313125127607
"1703" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 255 0.0656252842493917 0.0656351303294509
"1704" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 256 0.0656252842493917 0.0656185534472297
"1705" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 257 0.0656252842493917 0.0656233409790815
"1706" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 258 0.0656252842493917 0.0656271360244112
"1707" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 259 0.0656252842493917 0.065623600820952
"1708" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 260 0.0656252842493917 0.0656230109827397
"1709" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 261 0.0656252842493917 0.0656280655183432
"1710" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 262 0.0656252842493917 0.0656215294553576
"1711" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 263 0.0656252842493917 0.0656292040796648
"1712" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 264 0.0656252842493917 0.06562682555821
"1713" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 265 0.0656252842493917 0.0656113455035409
"1714" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 266 0.0656252842493917 0.0656160774113629
"1715" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 267 0.0656252842493917 0.0656305656241903
"1716" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 268 0.0656252842493917 0.0656288983976249
"1717" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 269 0.0656252842493917 0.0656198559458119
"1718" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 270 0.0656252842493917 0.0656245512008484
"1719" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 271 0.0656252842493917 0.0656265410621666
"1720" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 272 0.0656252842493917 0.0656249722098856
"1721" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 273 0.0656252842493917 0.0656229485674654
"1722" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 274 0.0656252842493917 0.0656271873735383
"1723" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 275 0.0656252842493917 0.0656217582799553
"1724" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 276 0.0656252842493917 0.065623116897099
"1725" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 277 0.0656252842493917 0.0656258730352887
"1726" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 278 0.0656252842493917 0.0656215684883304
"1727" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 279 0.0656252842493917 0.0656191652320206
"1728" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 280 0.0656252842493917 0.0656247299082127
"1729" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 281 0.0656252842493917 0.065629957897716
"1730" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 282 0.0656252842493917 0.0656242222033299
"1731" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 283 0.0656252842493917 0.0656301963996326
"1732" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 284 0.0656252842493917 0.0656244449476435
"1733" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 285 0.0656252842493917 0.0656292467969582
"1734" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 286 0.0656252842493917 0.0656170790813144
"1735" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 287 0.0656252842493917 0.0656264021229362
"1736" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 288 0.0656252842493917 0.0656223734130827
"1737" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 289 0.0656252842493917 0.0656285738459391
"1738" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 290 0.0656252842493917 0.065625174175484
"1739" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 291 0.0656252842493917 0.0656249776654749
"1740" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 292 0.0656252842493917 0.0656207869597059
"1741" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 293 0.0656252842493917 0.0656298972292373
"1742" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 294 0.0656252842493917 0.0656246946247673
"1743" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 295 0.0656252842493917 0.0656281440315497
"1744" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 296 0.0656252842493917 0.065633942940019
"1745" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 297 0.0656252842493917 0.0656315419616129
"1746" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 298 0.0656252842493917 0.0656240623841574
"1747" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 299 0.0656252842493917 0.0656251681533765
"1748" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 300 0.0656252842493917 0.0656361988074264
"1749" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 301 0.0656252842493917 0.0656262110349363
"1750" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 302 0.0656252842493917 0.0656277841781592
"1751" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 303 0.0656252842493917 0.0656256661450124
"1752" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 304 0.0656252842493917 0.0656216655738519
"1753" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 305 0.0656252842493917 0.0656304859869272
"1754" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 306 0.0656252842493917 0.0656336845441121
"1755" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 307 0.0656252842493917 0.0656225780270187
"1756" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 308 0.0656252842493917 0.0656235720863463
"1757" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 309 0.0656252842493917 0.0656244190402445
"1758" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 310 0.0656252842493917 0.0656274572851362
"1759" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 311 0.0656252842493917 0.0656301598134187
"1760" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 312 0.0656252842493917 0.0656193866688387
"1761" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 313 0.0656252842493917 0.0656229157202927
"1762" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 314 0.0656252842493917 0.0656185781537465
"1763" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 315 0.0656252842493917 0.0656190164600318
"1764" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 316 0.0656252842493917 0.0656212656177103
"1765" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 317 0.0656252842493917 0.0656223420811405
"1766" "cA2.30.48" 20 40 48 96 1 3 "jackknife" 500 1 1 318 0.0656252842493917 0.0656219536742027
