"ensemble" "extent_space" "extent_time" "channel" "irrep" "total_momentum_d_sq" "irrep_col" "irrep_row" "outlier_cutoff" "boot_method" "boot_R" "boot_seed" "boot_l" "pion_total_momentum_d_sq" "pion_tmin" "pion_tmax" "gevp_sort_type" "gevp_mask" "correlator_id" "fit_method_count" "cm_mass_val" "cm_mass_err" "pion_mass_val" "pion_mass_err" "cm_mass_over_pion_mass_val" "cm_mass_over_pion_mass_err"
"cA2.30.48" 48 96 "3pi_I3" "B2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.514117197355491 0.00382817823280441 0.111956326904529 6.76570405750985e-05 4.59212276403018 0.034021837428246
"cA2.30.48" 48 96 "3pi_I3" "B2" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.548108149975454 0.00508591641358293 0.111956326904529 6.76570405750985e-05 4.89573180123046 0.0449420191848192
"cA2.30.48" 48 96 "3pi_I3" "B2" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.494325691450167 0.0112457648609751 0.111956326904529 6.76570405750985e-05 4.41534395703876 0.0998955509701983
"cA2.30.48" 48 96 "3pi_I3" "B2" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.510672586624453 0.00785031506879111 0.111956326904529 6.76570405750985e-05 4.56135531366558 0.069653938632592
"cA2.30.48" 48 96 "3pi_I3" "E" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.495621303129469 0.00392655298043088 0.111956326904529 6.76570405750985e-05 4.42691643101253 0.0347545184507327
"cA2.30.48" 48 96 "3pi_I3" "E" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.460248861321264 0.00472200002357531 0.111956326904529 6.76570405750985e-05 4.11096785725869 0.0417022597233717
"cA2.30.48" 48 96 "3pi_I3" "E" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.563089083734603 0.00579149929023904 0.111956326904529 6.76570405750985e-05 5.02954231621747 0.0516612260132008
"cA2.30.48" 48 96 "3pi_I3" "E" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 5 0.574151873327943 0.00770649160867238 0.111956326904529 6.76570405750985e-05 5.12835575445016 0.0683972126830348
"cA2.30.48" 48 96 "3pi_I3" "E" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 4 5 0.577290384278035 0.0094550831764026 0.111956326904529 6.76570405750985e-05 5.15638910492591 0.0840466379707628
"cA2.30.48" 48 96 "3pi_I3" "E" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 5 5 0.579528401959757 0.00227061413410239 0.111956326904529 6.76570405750985e-05 5.17637920056052 0.0203892146773871
"cA2.30.48" 48 96 "3pi_I3" "E" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.511446151191255 0.00361907012019678 0.111956326904529 6.76570405750985e-05 4.56826483444203 0.0322984410159096
"cA2.30.48" 48 96 "3pi_I3" "Eu" 0 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.465664153182354 0.00315596849705245 0.111956326904529 6.76570405750985e-05 4.15933753864086 0.0279648515159658
"cA2.60.32" 32 64 "2pi_I2" "A1" 1 1 1 3 "jackknife" 500 1 1 0 12 30 "values" NA 1 5 0.366852584242305 0.00047996548381682 0.157805829446419 0.000136231334771311 2.32470869757612 0.00236926838300024
"cA2.60.32" 32 64 "2pi_I2" "A1" 1 1 1 3 "jackknife" 500 1 1 0 12 30 "values" NA 2 5 0.554177809634174 0.00238504179090832 0.157805829446419 0.000136231334771311 3.51177020252181 0.0149332474034498
"cA2.60.32" 32 64 "2pi_I2" "A1" 1 1 1 3 "jackknife" 500 1 1 0 12 30 "values" NA 3 5 0.652162890061354 0.00294010391920178 0.157805829446419 0.000136231334771311 4.13269200731768 0.0182869765932885
